EmployeeID,Sum of EnvironmentSatisfaction,JobSatisfaction,ManagerRating,PerformanceID,Sum of RelationshipSatisfaction,Year,Quarter,Month,Day,Sum of SelfRating,Sum of TrainingOpportunitiesTaken,Sum of TrainingOpportunitiesWithinYear,Sum of WorkLifeBalance
2F98-E645,4,2,3,PR6096,1,2022,Qtr 2,May,26,4,0,3,1
2F98-E645,4,2,5,PR349,5,2014,Qtr 2,May,28,5,1,1,5
2F98-E645,5,3,3,PR3120,3,2019,Qtr 2,May,27,4,1,1,3
2F98-E645,3,3,4,PR149,4,2013,Qtr 2,May,28,4,1,1,4
2F98-E645,3,3,4,PR2356,2,2018,Qtr 2,May,27,4,0,2,5
2F98-E645,3,4,3,PR1135,5,2016,Qtr 2,May,27,4,0,2,4
2F98-E645,5,4,3,PR683,4,2015,Qtr 2,May,28,4,1,1,5
2F98-E645,3,5,3,PR4010,2,2020,Qtr 2,May,26,4,2,1,2
2FAE-9278,3,2,2,PR3132,5,2019,Qtr 2,May,31,3,0,3,2
2FAE-9278,5,4,3,PR6110,2,2022,Qtr 2,May,30,4,1,3,5
2FAE-9278,5,5,2,PR5024,5,2021,Qtr 2,May,30,3,0,1,2
2FAE-9278,5,5,4,PR4023,3,2020,Qtr 2,May,30,4,2,3,5
2FC6-7ED5,4,2,3,PR279,2,2014,Qtr 2,April,7,4,3,2,2
2FC6-7ED5,4,2,4,PR99,4,2013,Qtr 2,April,7,5,1,3,4
2FC6-7ED5,3,5,4,PR598,5,2015,Qtr 2,April,7,4,0,1,4
2FC8-999D,5,2,3,PR1258,5,2016,Qtr 3,September,20,3,1,1,2
2FC8-999D,5,3,2,PR4292,2,2020,Qtr 3,September,19,3,1,2,3
2FC8-999D,5,3,3,PR1855,5,2017,Qtr 3,September,20,4,1,1,2
2FC8-999D,3,4,5,PR2552,2,2018,Qtr 3,September,20,5,2,3,2
2FC8-999D,5,5,5,PR3361,5,2019,Qtr 3,September,20,5,2,2,4
3012-1A41,3,2,4,PR4378,5,2020,Qtr 4,October,29,5,0,1,3
3012-1A41,4,2,4,PR6529,4,2022,Qtr 4,October,29,5,0,1,2
3012-1A41,3,3,3,PR1295,2,2016,Qtr 4,October,30,3,0,3,4
3012-1A41,1,3,4,PR3436,2,2019,Qtr 4,October,30,5,1,3,3
3012-1A41,4,4,2,PR1908,5,2017,Qtr 4,October,30,3,1,3,2
3012-1A41,3,4,3,PR411,2,2014,Qtr 4,October,31,4,0,1,3
3012-1A41,4,5,3,PR5415,4,2021,Qtr 4,October,29,3,0,1,4
3012-1A41,5,5,4,PR791,2,2015,Qtr 4,October,31,4,1,2,5
3012-1A41,5,5,5,PR2617,4,2018,Qtr 4,October,30,5,0,3,4
3044-EB49,5,2,4,PR2904,2,2019,Qtr 1,March,6,5,1,1,3
3044-EB49,3,2,4,PR3762,5,2020,Qtr 1,March,5,5,2,3,5
307F-9BFA,4,2,5,PR5163,5,2021,Qtr 3,July,18,5,0,1,3
307F-9BFA,1,3,2,PR1786,2,2017,Qtr 3,July,19,3,1,3,3
307F-9BFA,4,3,2,PR2460,2,2018,Qtr 3,July,19,3,2,1,3
307F-9BFA,5,3,2,PR3243,4,2019,Qtr 3,July,19,3,1,1,2
307F-9BFA,3,3,2,PR6266,4,2022,Qtr 3,July,18,3,0,3,2
307F-9BFA,3,3,4,PR4150,4,2020,Qtr 3,July,18,4,1,3,4
307F-9BFA,4,5,4,PR1205,2,2016,Qtr 3,July,19,5,0,1,3
30CB-BCD0,4,2,3,PR2594,4,2018,Qtr 4,October,16,3,2,2,5
30CB-BCD0,4,2,3,PR5377,4,2021,Qtr 4,October,15,4,1,1,3
30CB-BCD0,4,2,3,PR6491,5,2022,Qtr 4,October,15,4,0,3,2
30CB-BCD0,3,2,5,PR3405,2,2019,Qtr 4,October,16,5,0,3,5
30CB-BCD0,5,3,2,PR4340,2,2020,Qtr 4,October,15,3,1,2,3
30CB-BCD0,4,4,4,PR1890,4,2017,Qtr 4,October,16,4,3,3,3
30CC-9AD8,4,5,4,PR6024,5,2022,Qtr 2,May,6,5,1,1,4
3120-B11F,5,2,3,PR1496,2,2017,Qtr 1,February,24,4,0,1,5
3120-B11F,4,4,4,PR952,4,2016,Qtr 1,February,25,4,0,1,3
3120-B11F,5,5,3,PR2134,4,2018,Qtr 1,February,24,3,0,1,4
3120-B11F,3,5,3,PR525,2,2015,Qtr 1,February,25,3,0,2,4
3120-B11F,5,5,4,PR2869,4,2019,Qtr 1,February,24,4,1,3,4
3182-7F44,3,3,5,PR5688,3,2022,Qtr 1,January,31,5,0,1,2
31E1-001F,5,5,3,PR3240,5,2019,Qtr 3,July,18,3,1,1,2
31FB-D496,3,2,3,PR3419,4,2019,Qtr 4,October,22,4,2,3,5
31FB-D496,3,4,3,PR2604,4,2018,Qtr 4,October,22,4,1,3,3
31FB-D496,4,4,3,PR4357,3,2020,Qtr 4,October,21,4,1,2,3
31FB-D496,5,4,4,PR6510,5,2022,Qtr 4,October,21,5,1,2,4
31FB-D496,4,5,3,PR5394,3,2021,Qtr 4,October,21,4,1,1,3
3261-373A,4,2,4,PR5741,4,2022,Qtr 1,February,15,5,1,2,4
3261-373A,5,4,2,PR4678,5,2021,Qtr 1,February,15,3,0,1,5
3261-373A,5,5,2,PR3704,2,2020,Qtr 1,February,16,3,3,1,3
3261-373A,5,5,4,PR2849,5,2019,Qtr 1,February,16,4,1,1,4
327B-F6D3,5,2,2,PR1080,5,2016,Qtr 2,May,1,3,1,3,3
327B-F6D3,4,2,2,PR3929,3,2020,Qtr 2,April,30,3,1,1,3
327B-F6D3,4,3,3,PR4924,2,2021,Qtr 2,April,30,3,1,3,4
327B-F6D3,4,3,4,PR2293,4,2018,Qtr 2,May,1,5,0,2,4
327B-F6D3,5,3,5,PR1634,5,2017,Qtr 2,May,1,5,3,3,3
327B-F6D3,4,5,2,PR312,2,2014,Qtr 2,May,2,3,3,3,5
327B-F6D3,5,5,4,PR3046,3,2019,Qtr 2,May,1,5,0,1,4
327B-F6D3,5,5,4,PR6004,2,2022,Qtr 2,April,30,5,1,3,4
327B-F6D3,3,5,4,PR639,4,2015,Qtr 2,May,2,5,2,2,3
327B-F6D3,3,5,5,PR121,5,2013,Qtr 2,May,2,5,0,2,2
32AE-C02F,2,1,3,PR5641,2,2022,Qtr 1,January,16,3,3,3,1
32AE-C02F,3,2,2,PR3614,3,2020,Qtr 1,January,17,3,0,1,4
32AE-C02F,5,2,3,PR174,5,2014,Qtr 1,January,18,4,1,3,5
32AE-C02F,5,2,3,PR467,5,2015,Qtr 1,January,18,4,2,1,2
32AE-C02F,3,2,4,PR880,3,2016,Qtr 1,January,18,4,1,1,3
32AE-C02F,3,3,2,PR2043,4,2018,Qtr 1,January,17,3,1,2,3
32AE-C02F,4,3,4,PR20,2,2013,Qtr 1,January,18,5,0,3,5
32AE-C02F,3,5,4,PR2768,3,2019,Qtr 1,January,17,5,0,1,3
32AE-C02F,4,5,4,PR4582,3,2021,Qtr 1,January,16,5,0,3,4
32AE-C02F,3,5,5,PR1413,3,2017,Qtr 1,January,17,5,0,1,4
342B-0932,3,4,2,PR5095,4,2021,Qtr 2,June,27,3,0,2,3
342B-0932,5,5,3,PR6193,5,2022,Qtr 2,June,27,3,0,3,4
3476-CA56,1,1,2,PR5322,4,2021,Qtr 3,September,20,3,0,2,1
3476-CA56,4,1,3,PR393,1,2014,Qtr 3,September,22,4,1,3,2
3476-CA56,4,2,3,PR6428,2,2022,Qtr 3,September,20,4,3,1,4
3476-CA56,5,3,3,PR1856,5,2017,Qtr 3,September,21,4,0,2,2
3476-CA56,4,3,3,PR2553,5,2018,Qtr 3,September,21,4,1,3,2
3476-CA56,5,4,4,PR1259,2,2016,Qtr 3,September,21,5,0,3,3
3476-CA56,4,5,4,PR3363,5,2019,Qtr 3,September,21,5,1,3,4
3476-CA56,4,5,4,PR4294,5,2020,Qtr 3,September,20,5,0,1,3
3476-CA56,3,5,5,PR766,5,2015,Qtr 3,September,22,5,0,2,2
34FB-D8F3,5,2,3,PR5827,4,2022,Qtr 1,March,10,3,1,3,3
34FB-D8F3,4,2,5,PR3776,5,2020,Qtr 1,March,10,5,1,1,2
34FB-D8F3,4,5,4,PR4759,4,2021,Qtr 1,March,10,4,1,1,4
354B-3BC6,4,2,5,PR4926,3,2021,Qtr 2,April,30,5,3,3,3
354B-3BC6,4,3,3,PR6006,4,2022,Qtr 2,April,30,4,3,2,2
3560-C117,2,1,3,PR4703,4,2021,Qtr 1,February,25,3,3,3,1
3560-C117,5,2,3,PR223,2,2014,Qtr 1,February,27,3,0,2,4
3560-C117,3,2,3,PR3726,2,2020,Qtr 1,February,26,4,1,1,4
3560-C117,5,3,2,PR527,2,2015,Qtr 1,February,27,3,1,3,5
3560-C117,4,3,3,PR954,4,2016,Qtr 1,February,27,3,3,3,3
3560-C117,3,3,5,PR1499,3,2017,Qtr 1,February,26,5,1,2,4
3560-C117,4,4,3,PR61,3,2013,Qtr 1,February,27,4,0,3,5
3560-C117,4,5,2,PR2872,3,2019,Qtr 1,February,26,3,0,1,4
3560-C117,4,5,2,PR5768,2,2022,Qtr 1,February,25,3,0,3,3
3560-C117,5,5,5,PR2137,2,2018,Qtr 1,February,26,5,0,1,5
35D2-818A,2,1,5,PR6188,1,2022,Qtr 2,June,26,5,1,1,4
35D2-818A,5,3,3,PR4088,2,2020,Qtr 2,June,26,3,2,2,4
35D2-818A,4,5,3,PR5091,4,2021,Qtr 2,June,26,3,0,2,3
3642-EEAE,5,2,5,PR1926,5,2017,Qtr 4,November,8,5,0,2,5
3642-EEAE,4,3,2,PR3458,5,2019,Qtr 4,November,8,3,0,2,5
3642-EEAE,5,3,4,PR4402,5,2020,Qtr 4,November,7,5,2,1,5
3642-EEAE,4,3,5,PR2637,5,2018,Qtr 4,November,8,5,1,3,2
3642-EEAE,4,5,2,PR6556,4,2022,Qtr 4,November,7,3,1,2,2
3642-EEAE,5,5,4,PR5443,5,2021,Qtr 4,November,7,5,0,2,3
3653-D544,5,3,2,PR6283,3,2022,Qtr 3,July,23,3,0,3,3
3653-D544,3,4,5,PR5180,3,2021,Qtr 3,July,23,5,0,3,4
3653-D544,5,5,3,PR4164,4,2020,Qtr 3,July,23,3,3,2,2
36A3-F0A5,4,5,3,PR6601,5,2022,Qtr 4,November,21,4,0,3,5
36E1-3DDF,5,2,3,PR3755,4,2020,Qtr 1,March,4,4,1,1,4
36E1-3DDF,3,3,4,PR4736,4,2021,Qtr 1,March,4,5,2,1,5
36E1-3DDF,4,5,3,PR5804,4,2022,Qtr 1,March,4,4,1,2,5
3747-3110,5,3,3,PR4104,5,2020,Qtr 3,July,1,3,0,2,5
3747-3110,4,4,4,PR5110,3,2021,Qtr 3,July,1,5,2,1,5
3747-3110,4,4,4,PR6209,3,2022,Qtr 3,July,1,4,0,3,5
37D7-54B9,4,4,4,PR357,5,2014,Qtr 2,June,10,5,1,2,3
37EE-004B,3,2,3,PR4224,4,2020,Qtr 3,August,16,4,0,2,5
37EE-004B,3,2,4,PR3308,2,2019,Qtr 3,August,17,4,1,2,3
37EE-004B,4,2,4,PR752,3,2015,Qtr 3,August,18,5,0,3,5
37EE-004B,4,3,5,PR2510,4,2018,Qtr 3,August,17,5,0,2,3
37EE-004B,4,4,2,PR1826,5,2017,Qtr 3,August,17,3,0,1,4
37EE-004B,3,4,2,PR5245,2,2021,Qtr 3,August,16,3,3,1,4
37EE-004B,3,5,2,PR1234,4,2016,Qtr 3,August,17,3,0,2,3
37EE-004B,5,5,4,PR382,4,2014,Qtr 3,August,18,5,1,1,2
37EE-004B,4,5,4,PR6350,2,2022,Qtr 3,August,16,5,1,1,5
380E-44B4,4,2,3,PR311,3,2014,Qtr 2,May,1,3,1,2,4
380E-44B4,3,2,4,PR1079,3,2016,Qtr 2,April,30,5,1,2,3
380E-44B4,3,2,4,PR4922,3,2021,Qtr 2,April,29,4,2,3,3
380E-44B4,4,4,2,PR1633,2,2017,Qtr 2,April,30,3,0,3,2
380E-44B4,5,4,2,PR6002,2,2022,Qtr 2,April,29,3,3,2,4
380E-44B4,3,4,3,PR638,2,2015,Qtr 2,May,1,4,0,2,3
380E-44B4,4,5,3,PR3927,3,2020,Qtr 2,April,29,4,2,1,5
380E-44B4,3,5,4,PR2292,2,2018,Qtr 2,April,30,4,0,1,4
380E-44B4,3,5,4,PR3045,3,2019,Qtr 2,April,30,4,1,1,3
380F-A08A,3,2,4,PR3213,1,2019,Qtr 3,July,9,4,1,2,2
380F-A08A,5,2,5,PR4118,2,2020,Qtr 3,July,8,5,0,1,4
380F-A08A,3,3,3,PR1762,5,2017,Qtr 3,July,9,4,1,2,2
380F-A08A,3,3,3,PR6228,4,2022,Qtr 3,July,8,4,1,2,5
380F-A08A,3,3,4,PR5127,2,2021,Qtr 3,July,8,5,0,2,3
380F-A08A,3,5,4,PR2431,3,2018,Qtr 3,July,9,4,0,3,4
388D-DB68,3,4,3,PR4669,4,2021,Qtr 1,February,12,4,1,3,2
388D-DB68,5,4,4,PR2843,4,2019,Qtr 1,February,13,5,2,3,4
388D-DB68,4,4,4,PR3697,3,2020,Qtr 1,February,13,5,2,1,5
388D-DB68,5,4,5,PR2112,2,2018,Qtr 1,February,13,5,3,3,4
388D-DB68,5,5,5,PR5732,5,2022,Qtr 1,February,12,5,0,2,4
38EB-ADBD,3,2,2,PR1392,2,2017,Qtr 1,January,9,3,0,1,5
38EB-ADBD,3,2,4,PR2024,4,2018,Qtr 1,January,9,4,2,3,4
38EB-ADBD,4,2,4,PR4554,1,2021,Qtr 1,January,8,5,0,2,2
38EB-ADBD,4,3,4,PR5612,2,2022,Qtr 1,January,8,4,2,1,4
38EB-ADBD,3,4,3,PR3589,1,2020,Qtr 1,January,9,3,0,1,3
38EB-ADBD,1,4,4,PR2748,3,2019,Qtr 1,January,9,5,0,1,4
38EB-ADBD,4,5,3,PR863,4,2016,Qtr 1,January,10,3,0,1,4
3992-22AD,2,1,4,PR4570,2,2021,Qtr 1,January,13,4,0,1,2
3992-22AD,3,2,4,PR5629,5,2022,Qtr 1,January,13,5,0,1,2
3992-22AD,4,5,2,PR3605,3,2020,Qtr 1,January,14,3,0,2,5
3994-472A,4,2,2,PR1955,2,2017,Qtr 4,November,26,3,1,2,3
3994-472A,4,2,3,PR6612,5,2022,Qtr 4,November,25,3,0,2,5
3994-472A,4,2,4,PR814,4,2015,Qtr 4,November,27,4,1,1,3
3994-472A,3,3,5,PR3495,5,2019,Qtr 4,November,26,5,1,3,2
3994-472A,4,4,2,PR1330,4,2016,Qtr 4,November,26,3,0,2,3
3994-472A,3,4,3,PR5491,2,2021,Qtr 4,November,25,3,0,1,5
3994-472A,5,4,4,PR2668,4,2018,Qtr 4,November,26,5,1,2,5
3994-472A,5,4,4,PR4444,4,2020,Qtr 4,November,25,4,3,1,3
39A2-9B0A,3,2,3,PR5289,4,2021,Qtr 3,September,3,4,0,1,2
39A2-9B0A,4,2,5,PR1249,5,2016,Qtr 3,September,4,5,0,3,3
39A2-9B0A,3,3,2,PR3339,3,2019,Qtr 3,September,4,3,0,1,4
39A2-9B0A,3,3,3,PR2535,3,2018,Qtr 3,September,4,3,2,1,5
39A2-9B0A,5,3,4,PR4263,5,2020,Qtr 3,September,3,4,0,2,3
39A2-9B0A,3,3,4,PR761,4,2015,Qtr 3,September,5,4,3,3,5
39A2-9B0A,3,4,4,PR6393,2,2022,Qtr 3,September,3,4,0,1,4
39A2-9B0A,3,4,5,PR390,3,2014,Qtr 3,September,5,5,2,3,3
39A2-9B0A,4,5,4,PR1845,5,2017,Qtr 3,September,4,5,1,3,5
39FC-7149,3,2,3,PR430,5,2014,Qtr 4,December,14,4,1,2,2
39FC-7149,4,3,3,PR1352,4,2016,Qtr 4,December,13,3,2,2,3
39FC-7149,4,3,4,PR2696,2,2018,Qtr 4,December,13,4,1,2,2
39FC-7149,3,4,4,PR831,3,2015,Qtr 4,December,14,4,3,2,2
39FC-7149,4,5,4,PR1980,5,2017,Qtr 4,December,13,5,0,3,4
3A20-7C3E,5,2,3,PR3981,2,2020,Qtr 2,May,17,3,2,3,3
3A20-7C3E,3,3,4,PR3093,4,2019,Qtr 2,May,18,4,0,3,2
3A20-7C3E,3,5,3,PR4979,2,2021,Qtr 2,May,17,3,0,3,5
3A20-7C3E,4,5,4,PR6061,2,2022,Qtr 2,May,17,5,0,3,2
3A2C-ABB8,3,2,3,PR3139,5,2019,Qtr 2,June,2,3,0,2,3
3A2C-ABB8,4,4,3,PR6118,4,2022,Qtr 2,June,1,4,0,2,5
3A2C-ABB8,3,4,4,PR2372,4,2018,Qtr 2,June,2,4,1,1,5
3A2C-ABB8,4,5,2,PR5032,2,2021,Qtr 2,June,1,3,2,2,4
3A2C-ABB8,4,5,4,PR4030,5,2020,Qtr 2,June,1,5,2,1,2
3A36-DA50,2,2,4,PR5531,3,2021,Qtr 4,December,15,5,0,2,2
3A36-DA50,5,4,2,PR6659,3,2022,Qtr 4,December,15,3,1,1,2
3A36-DA50,5,5,4,PR4481,3,2020,Qtr 4,December,15,4,2,3,2
3A96-07A5,3,4,3,PR5428,5,2021,Qtr 4,November,3,4,1,1,2
3A96-07A5,3,5,2,PR6543,4,2022,Qtr 4,November,3,3,1,2,3
3B11-DF28,4,1,4,PR5913,1,2022,Qtr 2,April,4,5,1,2,3
3B11-DF28,4,2,5,PR2232,2,2018,Qtr 2,April,5,5,1,2,3
3B11-DF28,5,2,5,PR596,3,2015,Qtr 2,April,6,5,2,1,2
3B11-DF28,3,3,3,PR2978,3,2019,Qtr 2,April,5,3,2,2,3
3B11-DF28,5,3,4,PR1033,5,2016,Qtr 2,April,5,4,1,3,2
3B11-DF28,4,3,4,PR277,2,2014,Qtr 2,April,6,5,1,1,5
3B11-DF28,3,4,4,PR4836,5,2021,Qtr 2,April,4,5,1,2,4
3B11-DF28,5,5,2,PR3847,3,2020,Qtr 2,April,4,3,0,3,3
3B11-DF28,5,5,4,PR1580,4,2017,Qtr 2,April,5,5,2,1,5
3B2D-9E60,4,5,2,PR5650,2,2022,Qtr 1,January,17,3,1,3,4
3B90-B998,3,2,3,PR3997,5,2020,Qtr 2,May,22,3,1,3,3
3B90-B998,5,2,4,PR2347,2,2018,Qtr 2,May,23,5,1,3,3
3B90-B998,4,3,2,PR1686,3,2017,Qtr 2,May,23,3,2,3,3
3B90-B998,4,4,3,PR3107,4,2019,Qtr 2,May,23,3,2,2,4
3B90-B998,4,4,3,PR6081,3,2022,Qtr 2,May,22,3,0,1,2
3B90-B998,3,5,4,PR4997,4,2021,Qtr 2,May,22,4,0,2,2
3C31-30CB,3,2,5,PR5836,2,2022,Qtr 1,March,13,5,1,3,5
3C31-30CB,5,4,3,PR4767,5,2021,Qtr 1,March,13,4,1,2,4
3C31-30CB,5,5,3,PR2925,5,2019,Qtr 1,March,14,3,1,1,5
3C31-30CB,3,5,3,PR3785,3,2020,Qtr 1,March,13,3,1,2,4
3C73-12A0,5,2,4,PR6141,5,2022,Qtr 2,June,9,4,2,3,4
3C78-06E7,5,4,3,PR3583,2,2020,Qtr 1,January,7,4,1,1,5
3C78-06E7,4,5,4,PR5604,2,2022,Qtr 1,January,6,4,0,1,4
3C78-06E7,4,5,5,PR4547,3,2021,Qtr 1,January,6,5,3,3,3
3C7D-86ED,5,2,2,PR215,4,2014,Qtr 1,February,19,3,3,1,3
3C7D-86ED,4,2,2,PR3709,2,2020,Qtr 1,February,18,3,3,3,3
3C7D-86ED,5,2,4,PR1483,2,2017,Qtr 1,February,18,5,3,2,5
3C7D-86ED,5,2,4,PR940,2,2016,Qtr 1,February,19,4,2,3,4
3C7D-86ED,5,2,5,PR516,5,2015,Qtr 1,February,19,5,3,2,4
3C7D-86ED,3,3,4,PR4683,3,2021,Qtr 1,February,17,5,2,1,3
3C7D-86ED,5,5,2,PR2121,3,2018,Qtr 1,February,18,3,1,3,2
3C7D-86ED,3,5,3,PR2854,5,2019,Qtr 1,February,18,3,2,3,5
3C7D-86ED,4,5,4,PR54,3,2013,Qtr 1,February,19,4,0,2,5
3CD6-5587,4,2,3,PR87,3,2013,Qtr 1,March,24,4,2,1,5
3CD6-5587,4,2,5,PR3805,3,2020,Qtr 1,March,22,5,1,1,5
3CD6-5587,4,3,4,PR1554,5,2017,Qtr 1,March,23,5,3,2,2
3CD6-5587,4,4,2,PR259,5,2014,Qtr 1,March,24,3,0,1,2
3CD6-5587,2,4,2,PR5859,1,2022,Qtr 1,March,22,3,2,2,4
3CD6-5587,5,4,3,PR1008,2,2016,Qtr 1,March,23,4,0,2,4
3CD6-5587,3,4,3,PR2201,2,2018,Qtr 1,March,23,4,2,3,5
3CD6-5587,3,4,4,PR2943,4,2019,Qtr 1,March,23,4,2,2,3
3CD6-5587,5,4,4,PR4790,3,2021,Qtr 1,March,22,4,1,3,3
3CD6-5587,3,5,5,PR574,2,2015,Qtr 1,March,24,5,1,1,4
3CFD-6622,4,4,2,PR6062,2,2022,Qtr 2,May,17,3,0,2,4
3CFD-6622,5,5,2,PR4980,5,2021,Qtr 2,May,17,3,2,2,5
3D47-6A75,4,2,3,PR5275,3,2021,Qtr 3,August,29,3,2,2,5
3D71-8DC2,3,2,2,PR1966,3,2017,Qtr 4,December,5,3,1,3,5
3D71-8DC2,5,2,4,PR2680,3,2018,Qtr 4,December,5,4,0,2,5
3D71-8DC2,3,2,4,PR5506,5,2021,Qtr 4,December,4,4,2,3,2
3D71-8DC2,4,2,5,PR1340,3,2016,Qtr 4,December,5,5,0,2,4
3D71-8DC2,3,3,5,PR6630,2,2022,Qtr 4,December,4,5,1,3,3
3D71-8DC2,4,4,3,PR821,4,2015,Qtr 4,December,6,3,1,1,3
3D71-8DC2,5,4,4,PR3509,2,2019,Qtr 4,December,5,4,1,3,3
3D71-8DC2,4,5,3,PR425,5,2014,Qtr 4,December,6,4,3,1,4
3D71-8DC2,4,5,3,PR4459,2,2020,Qtr 4,December,4,4,1,1,5
3D9E-FB05,2,3,2,PR5479,1,2021,Qtr 4,November,20,3,2,2,2
3D9E-FB05,4,3,5,PR3485,2,2019,Qtr 4,November,21,5,3,3,4
3D9E-FB05,3,4,4,PR4434,4,2020,Qtr 4,November,20,5,0,1,4
3D9E-FB05,4,4,4,PR6597,3,2022,Qtr 4,November,20,4,0,3,3
3DB7-2942,4,2,2,PR2579,4,2018,Qtr 4,October,4,3,1,1,2
3DB7-2942,3,3,4,PR3390,5,2019,Qtr 4,October,4,5,1,3,4
3DB7-2942,4,4,4,PR4325,2,2020,Qtr 4,October,3,4,2,1,3
3DB7-2942,4,4,4,PR5357,4,2021,Qtr 4,October,3,4,3,3,3
3DB7-2942,3,5,3,PR6468,5,2022,Qtr 4,October,3,4,1,3,4
3DCC-7FA4,5,2,4,PR5714,5,2022,Qtr 1,February,6,4,0,2,4
3DCC-7FA4,5,5,2,PR4652,2,2021,Qtr 1,February,6,3,1,1,2
3E3B-681D,4,4,4,PR5013,2,2021,Qtr 2,May,26,4,3,1,3
3E3B-681D,3,4,4,PR6099,3,2022,Qtr 2,May,26,5,1,3,3
3E42-57C8,5,2,5,PR3155,3,2019,Qtr 2,June,14,5,2,1,3
3E42-57C8,3,2,5,PR699,3,2015,Qtr 2,June,15,5,1,2,2
3E42-57C8,3,3,2,PR5053,4,2021,Qtr 2,June,13,3,2,1,5
3E42-57C8,4,3,4,PR360,2,2014,Qtr 2,June,15,5,3,3,5
3E42-57C8,3,4,2,PR6146,5,2022,Qtr 2,June,13,3,0,1,2
3E42-57C8,5,4,4,PR1722,5,2017,Qtr 2,June,14,4,1,2,5
3E42-57C8,4,5,2,PR2386,3,2018,Qtr 2,June,14,3,2,2,2
3E42-57C8,3,5,2,PR4050,5,2020,Qtr 2,June,13,3,2,3,5
3E42-57C8,3,5,5,PR1159,5,2016,Qtr 2,June,14,5,0,3,4
3E4A-F28F,5,2,3,PR1933,4,2017,Qtr 4,November,11,4,1,3,2
3E4A-F28F,3,2,4,PR418,2,2014,Qtr 4,November,12,4,1,3,3
3E4A-F28F,5,2,4,PR6566,4,2022,Qtr 4,November,10,4,1,1,4
3E4A-F28F,5,2,5,PR2643,3,2018,Qtr 4,November,11,5,3,1,3
3E4A-F28F,4,4,3,PR802,5,2015,Qtr 4,November,12,4,0,3,3
3E4A-F28F,4,4,4,PR3464,2,2019,Qtr 4,November,11,4,1,2,5
3E4A-F28F,4,4,4,PR4410,4,2020,Qtr 4,November,10,4,2,3,3
3E4A-F28F,4,5,4,PR1314,3,2016,Qtr 4,November,11,4,2,3,2
3E4A-F28F,5,5,4,PR5453,4,2021,Qtr 4,November,10,4,3,1,4
3E50-011E,3,4,2,PR4289,3,2020,Qtr 3,September,17,3,1,3,5
3E50-011E,4,4,4,PR5318,3,2021,Qtr 3,September,17,5,0,3,3
3E50-011E,5,4,5,PR6424,4,2022,Qtr 3,September,17,5,3,2,4
3EAA-95E5,4,2,4,PR5262,4,2021,Qtr 3,August,22,4,0,2,3
3EAA-95E5,3,3,5,PR6367,4,2022,Qtr 3,August,22,5,1,2,3
3EAA-95E5,3,5,3,PR4240,3,2020,Qtr 3,August,22,3,2,3,4
3EB2-9111,4,2,2,PR6173,3,2022,Qtr 2,June,22,3,0,3,5
3EB2-9111,3,2,5,PR4075,5,2020,Qtr 2,June,22,5,1,1,5
3EB2-9111,4,2,5,PR5079,3,2021,Qtr 2,June,22,5,0,2,3
3EB2-9111,4,3,3,PR2401,2,2018,Qtr 2,June,23,4,1,2,3
3EB2-9111,5,3,4,PR1170,3,2016,Qtr 2,June,23,4,1,3,4
3EB2-9111,4,4,2,PR1737,4,2017,Qtr 2,June,23,3,1,2,2
3EB2-9111,3,5,3,PR3174,4,2019,Qtr 2,June,23,3,0,3,5
3EB2-9111,4,5,3,PR708,3,2015,Qtr 2,June,24,4,1,2,3
3EDA-3BDE,3,3,2,PR6320,5,2022,Qtr 3,August,7,3,1,3,3
3EDA-3BDE,5,5,3,PR5215,2,2021,Qtr 3,August,7,3,0,1,2
3F0C-41A7,5,2,5,PR1157,3,2016,Qtr 2,June,12,5,2,2,5
3F0C-41A7,3,3,5,PR697,2,2015,Qtr 2,June,13,5,0,1,2
3F0C-41A7,4,5,3,PR358,4,2014,Qtr 2,June,13,4,2,1,3
3F0C-41A7,3,5,5,PR1720,2,2017,Qtr 2,June,12,5,0,3,4
3F19-FC5A,3,2,2,PR6421,1,2022,Qtr 3,September,15,3,1,2,4
3F19-FC5A,4,2,3,PR4287,5,2020,Qtr 3,September,15,4,3,3,4
3F19-FC5A,4,2,4,PR3357,5,2019,Qtr 3,September,16,5,1,3,4
3F19-FC5A,3,2,5,PR765,5,2015,Qtr 3,September,17,5,0,3,3
3F19-FC5A,4,3,4,PR1853,3,2017,Qtr 3,September,16,5,1,2,5
3F19-FC5A,4,4,4,PR5315,5,2021,Qtr 3,September,15,5,3,3,4
3F19-FC5A,4,5,3,PR1256,5,2016,Qtr 3,September,16,3,0,2,2
3F19-FC5A,5,5,4,PR2549,2,2018,Qtr 3,September,16,4,2,1,2
3F25-EF5E,3,5,5,PR6057,5,2022,Qtr 2,May,15,5,1,3,5
3F3F-E438,5,5,2,PR5847,2,2022,Qtr 1,March,17,3,2,2,4
3F5B-6277,5,2,5,PR5797,5,2022,Qtr 1,March,3,5,2,1,2
4049-CF88,1,4,2,PR5671,3,2022,Qtr 1,January,25,3,1,3,1
40A9-8EB0,5,2,3,PR2911,4,2019,Qtr 1,March,9,4,1,2,4
40A9-8EB0,4,2,3,PR556,3,2015,Qtr 1,March,10,3,1,2,2
40A9-8EB0,3,2,4,PR2174,2,2018,Qtr 1,March,9,5,1,3,2
40A9-8EB0,4,2,4,PR3770,5,2020,Qtr 1,March,8,5,3,1,2
